seed	n_atoms	n_heavy_atoms	n_confs	smiles	mapped_smiles
252657317	44	26	50	COc1ccc(Br)cc1CN(C)C(=O)C1=C2NS(=O)(=O)C=CN2C=CC1	[H:32][c:14]1[c:13]([c:16]([c:15]([c:18]([c:17]1[O:5][C:22]([H:35])([H:36])[H:37])[C:25]([H:43])([H:44])[N:20]([C:6](=[O:1])[C:11]2=[C:9]3[N:21]([S:26](=[O:2])(=[O:3])[C:12](=[C:8]([N:19]3[C:7](=[C:10]([C:23]2([H:38])[H:39])[H:29])[H:27])[H:28])[H:30])[H:34])[C:24]([H:40])([H:41])[H:42])[H:33])[Br:4])[H:31]
252652921	45	26	50	CCOP1(=S)c2c(C)nn(CCC#N)c2N=C(c2ccc(F)cc2)N1C	[H:29][c:14]1[c:12]([c:16]([c:13]([c:15]([c:17]1[C:8]2=[N:5][C:10]3=[C:11]([C:9](=[N:6][N:18]3[C:25]([H:44])([H:45])[C:23]([H:40])([H:41])[C:4]#[N:1])[C:20]([H:31])([H:32])[H:33])[P:26](=[S:3])([N:19]2[C:21]([H:34])([H:35])[H:36])[O:7][C:24]([H:42])([H:43])[C:22]([H:37])([H:38])[H:39])[H:30])[H:28])[F:2])[H:27]
252616983	40	26	50	COc1ccccc1-c1nn2c(C3COc4ccccc4O3)nnc2s1	[H:30][c:14]1[c:13]([c:17]([c:21]([c:22]([c:18]1[H:34])[C:8]2=[N:1][N:23]3[C:10](=[N:3][N:2]=[C:9]3[S:7]2)[C:26]4([C:25]([O:5][c:19]5[c:15]([c:11]([c:12]([c:16]([c:20]5[O:6]4)[H:32])[H:28])[H:27])[H:31])([H:38])[H:39])[H:40])[O:4][C:24]([H:35])([H:36])[H:37])[H:33])[H:29]
103943735	48	27	50	CSC1=NC(C)=C2C(=[OH+])OCCCCCSc3c(cccc3[N+](=O)[O-])C2[N-]1	[H:29][c:13]1[c:15]([c:18]2[c:16]([c:17]([c:14]1[H:30])[N+:19](=[O:1])[O-:2])[S:8][C:24]([C:26]([C:27]([C:25]([C:23]([O:5][C:10](=[O+:6][H:28])[C:12]3=[C:11]([N:3]=[C:9]([N-:4][C:22]23[H:38])[S:7][C:20]([H:32])([H:33])[H:34])[C:21]([H:35])([H:36])[H:37])([H:39])[H:40])([H:43])[H:44])([H:47])[H:48])([H:45])[H:46])([H:41])[H:42])[H:31]
433954368	41	28	50	C#CCN1C(=O)COc2cc(F)c(-n3nnc4c(cnn4CC=C)c3=O)cc21	[H:29][C:4]#[C:5][C:27]([H:38])([H:39])[N:24]1[c:22]2[c:18]([c:21]([c:19]([c:17]([c:20]2[O:9][C:26]([C:11]1=[O:2])([H:36])[H:37])[H:34])[F:3])[N:23]3[C:10](=[O:1])[C:14]4=[C:15]([N:6]=[N:7]3)[N:25]([N:8]=[C:12]4[H:30])[C:28]([H:40])([H:41])[C:16](=[C:13]([H:31])[H:32])[H:33])[H:35]
252662072	13	10	50	Clc1ccc2nncn2n1	[H:13][C:9]1=[C:8]([C:5](=[N:2][N:10]2[C:7]1=[N:4][N:3]=[C:6]2[H:11])[Cl:1])[H:12]
135186987	13	8	50	S=c1nc(CS)[nH][nH]1	[H:12][C:8]([H:13])([C:5]1=[N:2][C:4](=[S:1])[N:6]([N:7]1[H:11])[H:10])[S:3][H:9]
135112588	10	8	50	Brc1c[nH]c(Br)c1Br	[H:9][C:6]1=[C:4]([C:5](=[C:7]([N:8]1[H:10])[Br:3])[Br:2])[Br:1]
135098962	34	16	50	CC(C)(C)/C1=N\S/N=C(\C(C)(C)C)N=S=N1	[H:17][C:9]([C:15]([C:10]([H:20])([H:21])[H:22])([C:11]([H:23])([H:24])[H:25])/[C:7]/1=[N:3]\[S:5]/[N:4]=[C:8](/[N:2]=[S:6]=[N:1]1)\[C:16]([C:12]([H:26])([H:27])[H:28])([C:13]([H:29])([H:30])[H:31])[C:14]([H:32])([H:33])[H:34])([H:18])[H:19]
135097797	12	12	50	[O-][n+]1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	[c:7]1([c:8]([c:10]([n+:12]([c:11]([c:9]1[Cl:4])[Cl:6])[O-:1])[Cl:5])[Cl:3])[Cl:2]
135080146	19	8	50	CSC1=NCCCC1	[H:14][C:6]1([C:3](=[N:1][C:5]([C:7]([C:8]1([H:18])[H:19])([H:16])[H:17])([H:12])[H:13])[S:2][C:4]([H:9])([H:10])[H:11])[H:15]
135031017	10	8	50	O/N=C(Cl)/C(Cl)=N/O	[H:9][O:5][N:3]=[C:7](/[C:8](=[N:4]/[O:6][H:10])/[Cl:2])[Cl:1]
135014848	24	14	49	C/C=C(/COC(=O)CI)OC(=O)CI	[H:15]/[C:9](=[C:10](\[C:14]([H:23])([H:24])[O:6][C:8](=[O:2])[C:12]([H:18])([H:19])[I:4])/[O:5][C:7](=[O:1])[C:11]([H:16])([H:17])[I:3])/[C:13]([H:20])([H:21])[H:22]
134998924	29	16	50	CC(=O)N(C)C(=O)O/N=C(\C)SCCC#N	[H:20][C:13]([H:21])([H:22])/[C:10](=[N:5]\[O:6][C:8](=[O:2])[N:11]([C:9](=[O:3])[C:12]([H:17])([H:18])[H:19])[C:14]([H:23])([H:24])[H:25])/[S:7][C:16]([H:28])([H:29])[C:15]([H:26])([H:27])[C:4]#[N:1]
164154519	15	9	50	NCc1cn(O)nc1I	[H:11][C:5]1=[C:6]([C:4](=[N:2][N:7]1[O:3][H:10])[I:1])[C:9]([H:14])([H:15])[N:8]([H:12])[H:13]
164151699	49	23	50	C=CCN1CCn2cc(C(=O)OC(C)C(C)(C)C)c(C)c2C1=O	[H:26][C:8]1=[C:7]([C:10](=[C:9]2[N:12]1[C:20]([C:21]([N:13]([C:5]2=[O:2])[C:15]([H:31])([H:32])[C:11](=[C:6]([H:24])[H:25])[H:27])([H:47])[H:48])([H:45])[H:46])[C:14]([H:28])([H:29])[H:30])[C:4](=[O:1])[O:3][C:22]([H:49])([C:16]([H:33])([H:34])[H:35])[C:23]([C:17]([H:36])([H:37])[H:38])([C:18]([H:39])([H:40])[H:41])[C:19]([H:42])([H:43])[H:44]
103968641	47	23	50	CCSc1nnc(-c2nc(C(C)(C)C)c(O)c(C(C)(C)C)n2)s1	[H:25][C:14]([H:26])([H:27])[C:21]([H:46])([H:47])[S:7][C:8]1=[N:1][N:2]=[C:9]([S:6]1)[c:10]2[n:3][c:11]([c:13]([c:12]([n:4]2)[C:23]([C:18]([H:37])([H:38])[H:39])([C:19]([H:40])([H:41])[H:42])[C:20]([H:43])([H:44])[H:45])[O:5][H:24])[C:22]([C:15]([H:28])([H:29])[H:30])([C:16]([H:31])([H:32])[H:33])[C:17]([H:34])([H:35])[H:36]
49688878	38	23	50	COc1c(C)c[n+]([O-])c(Cn2cnc3c(Cl)nc(N)nc32)c1C	[H:25][c:15]1[c:13]([c:12]([c:14]([c:16]([n+:19]1[O-:1])[C:23]([H:37])([H:38])[N:18]2[c:10]3[c:11]([c:9]([n:4][c:8]([n:5]3)[N:17]([H:26])[H:27])[Cl:2])[N:3]=[C:7]2[H:24])[C:22]([H:34])([H:35])[H:36])[O:6][C:20]([H:28])([H:29])[H:30])[C:21]([H:31])([H:32])[H:33]
363890702	50	33	50	O=C(c1ccoc1)n1nc(-c2cccn(Cc3ccsc3)c2=O)cc1NCc1ccc(Cl)s1	[H:43][C:21]1=[C:26]([N:31]([C:9](=[O:2])[C:24](=[C:19]1[H:41])[C:10]2=[N:4][N:29]([C:25](=[C:20]2[H:42])[N:30]([H:46])[C:32]([H:47])([H:48])[C:27]3=[C:22]([C:18](=[C:15]([S:7]3)[Cl:3])[H:40])[H:44])[C:8](=[O:1])[C:23]4=[C:12]([O:5][C:11](=[C:16]4[H:38])[H:34])[H:35])[C:33]([H:49])([H:50])[C:28]5=[C:14]([S:6][C:13](=[C:17]5[H:39])[H:36])[H:37])[H:45]
277285903	50	33	50	C[C@H]1CN2c3c(nc4c(-c5nccs5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1	[H:34][C:16]1=[C:17]([S:10][C:14](=[N:5]1)[C:15]2=[N:6][O:8][c:21]3[c:18]2[n:7][c:19]4[c:22]([c:20]3[Cl:4])[N:25]5[C@@:33]([C@@:32]([O:9][C@@:31]([C:28]5([H:43])[H:44])([H:48])[C:27]([H:40])([H:41])[H:42])([H:49])[C:29]([H:45])([H:46])[H:47])([C:30]6([C:26]4([H:38])[H:39])[C:12](=[O:2])[N:23]([C:11](=[O:1])[N:24]([C:13]6=[O:3])[H:37])[H:36])[H:50])[H:35]
249814439	49	30	50	OCC(CO)(CO)n1cc(-c2cccc3c2-c2ccccc2C3(O)C(F)(F)F)cn1	[H:37][c:12]1[c:13]([c:17]([c:22]2[c:20]([c:16]1[H:41])-[c:21]3[c:19]([c:15]([c:14]([c:18]([c:23]3[C:29]2([C:25]([F:1])([F:2])[F:3])[O:8][H:34])[H:43])[H:39])[H:40])[C:10]4=[C:11]([N:24]([N:4]=[C:9]4[H:35])[C:30]([C:26]([H:44])([H:45])[O:5][H:31])([C:27]([H:46])([H:47])[O:6][H:32])[C:28]([H:48])([H:49])[O:7][H:33])[H:36])[H:42])[H:38]
242053193	31	19	50	N#CC1(C#N)COC23CCCCC2C1(C#N)C(=N)O3	[H:25][C:13]1([C:12]([C:14]([C:17]23[C:19]([C:15]1([H:29])[H:30])([C:18]([C:10](=[N:7][H:20])[O:8]2)([C:16]([C:11]([O:9]3)([H:21])[H:22])([C:4]#[N:1])[C:5]#[N:2])[C:6]#[N:3])[H:31])([H:27])[H:28])([H:23])[H:24])[H:26]
135231378	39	30	50	C=C(C)C(=O)SCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F	[H:31][C:19](=[C:20]([C:18](=[O:1])[S:17][C:24]([H:36])([H:37])[C:25]([H:38])([H:39])[C:26]([C:27]([C:28]([C:29]([C:30]([C:22]([F:2])([F:3])[F:4])([C:23]([F:5])([F:6])[F:7])[F:16])([F:14])[F:15])([F:12])[F:13])([F:10])[F:11])([F:8])[F:9])[C:21]([H:33])([H:34])[H:35])[H:32]
135213996	39	25	50	Cn1nc(C(F)(F)F)c(CS(=O)(=O)C2=NOC(C)(C)C2)c1OC(F)F	[H:36][C:22]1([C:13](=[N:9][O:11][C:23]1([C:20]([H:30])([H:31])[H:32])[C:21]([H:33])([H:34])[H:35])[S:25](=[O:1])(=[O:2])[C:24]([H:38])([H:39])[C:15]2=[C:14]([N:16]([N:8]=[C:12]2[C:18]([F:5])([F:6])[F:7])[C:19]([H:27])([H:28])[H:29])[O:10][C:17]([H:26])([F:3])[F:4])[H:37]
135212591	34	16	50	C/N=C(\OC)[C@H](C)SCCOP(=S)(S)OC	[H:34][C@@:15](/[C:8](=[N:2]/[C:9]([H:18])([H:19])[H:20])/[O:3][C:10]([H:21])([H:22])[H:23])([C:14]([H:31])([H:32])[H:33])[S:6][C:13]([H:29])([H:30])[C:12]([H:27])([H:28])[O:5][P:16](=[S:1])([O:4][C:11]([H:24])([H:25])[H:26])[S:7][H:17]
135189501	22	18	50	O=c1nc2nc(Nc3nncs3)[nH]nc-2c(=O)[nH]1	[H:19][C:11]1=[N:3][N:6]=[C:14]([S:8]1)[N:18]([H:22])[C:15]2=[N:7][C:12]3=[N:4][C:9](=[O:1])[N:17]([C:10](=[O:2])[C:13]3=[N:5][N:16]2[H:20])[H:21]
135164056	42	20	50	CC[PH]([O-])(O/N=C(\C)c1c(I)ccc[n+]1C)OC(C)C	[H:22][c:8]1[c:7]([c:9]([c:11]([n+:12]([c:10]1[H:23])[C:14]([H:27])([H:28])[H:29])/[C:6](=[N:3]/[O:4][P:20]([H:42])([C:19]([H:40])([H:41])[C:17]([H:36])([H:37])[H:38])([O-:1])[O:5][C:18]([H:39])([C:15]([H:30])([H:31])[H:32])[C:16]([H:33])([H:34])[H:35])/[C:13]([H:24])([H:25])[H:26])[I:2])[H:21]
135150142	36	20	49	O=C1C2C3CCC(O3)C2C(=O)N1CCOP1SCCS1	[H:29][C:15]1([C:16]([C:18]2([C:20]3([C:8](=[O:2])[N:9]([C:7](=[O:1])[C:19]3([C:17]1([O:4]2)[H:33])[H:35])[C:14]([H:27])([H:28])[C:11]([H:21])([H:22])[O:3][P:10]4[S:5][C:12]([C:13]([S:6]4)([H:25])[H:26])([H:23])[H:24])[H:36])[H:34])([H:31])[H:32])[H:30]
135076592	18	14	50	[NH-]c1n[n+](-c2ccc(Cl)c(Cl)c2)no1	[H:17][c:9]1[c:8]([c:11]([c:12]([c:10]([c:13]1[N+:14]2=[N:4][O:6][C:7](=[N:3]2)[N-:5][H:15])[H:18])[Cl:2])[Cl:1])[H:16]
135072633	20	10	50	CSCC1CN(N)C(=O)O1	[H:18][C:9]1([C:10]([O:2][C:4](=[O:1])[N:6]1[N:5]([H:11])[H:12])([H:20])[C:8]([H:16])([H:17])[S:3][C:7]([H:13])([H:14])[H:15])[H:19]
378161464	45	27	50	CC(C#N)Nc1nc(N[C@H](C)C2CC2)nc(-c2cccc(C(F)(F)F)n2)n1	[H:30][c:17]1[c:15]([c:13]([n:9][c:14]([c:16]1[H:29])[C:20]([F:2])([F:3])[F:4])[c:10]2[n:7][c:12]([n:8][c:11]([n:6]2)[N:18]([H:31])[C:22]([H:36])([C:5]#[N:1])[C:21]([H:33])([H:34])[H:35])[N:19]([H:32])[C@@:27]([H:45])([C:26]3([C:23]([C:24]3([H:39])[H:40])([H:37])[H:38])[H:44])[C:25]([H:41])([H:42])[H:43])[H:28]
363894085	45	29	50	CN1C=C2C(N1)C(=O)N(c1c(F)cc(C#Cc3ccccc3)cc1F)C(=O)N2C	[H:31][c:11]1[c:12]([c:14]([c:20]([c:15]([c:13]1[H:33])[H:35])[C:5]#[C:6][c:21]2[c:16]([c:18]([c:22]([c:19]([c:17]2[H:37])[F:4])[N:23]3[C:8](=[O:2])[C:29]4([C:10](=[C:9]([N:25]([N:26]4[H:38])[C:28]([H:42])([H:43])[H:44])[H:30])[N:24]([C:7]3=[O:1])[C:27]([H:39])([H:40])[H:41])[H:45])[F:3])[H:36])[H:34])[H:32]
441095956	30	26	50	N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@+]([O-])C(F)(F)F	[H:27][c:16]1[c:21]([c:17]([c:19]([c:20]([c:18]1[Cl:9])[N:23]2[C:14](=[C:15]([C:13](=[N:12]2)[C:11]#[N:1])[S@@+:24]([C:26]([F:6])([F:7])[F:8])[O-:2])[N:22]([H:29])[H:30])[Cl:10])[H:28])[C:25]([F:3])([F:4])[F:5]
135138243	42	29	50	O=C(c1ccccc1)N1c2ccccc2N=Cc2c1oc1ccc(Cl)cc1c2=O	[H:31][c:11]1[c:13]([c:19]([c:26]([c:20]([c:14]1[H:34])[H:40])[C:7](=[O:2])[N:29]2[c:28]3[c:22]([c:15]([c:12]([c:17]([c:24]3[N:4]=[C:8]([C:9]4=[C:10]2[O:5][c:25]5[c:18]([c:16]([c:23]([c:21]([c:27]5[C:6]4=[O:1])[H:41])[Cl:3])[H:36])[H:38])[H:30])[H:37])[H:32])[H:35])[H:42])[H:39])[H:33]
163369806	36	26	50	O=C1C(Sc2nnc[nH]2)=C/C(=N\S(=O)(=O)c2cccs2)c2ccccc21	[H:33][c:20]1[c:19]([c:21]([c:23]2[c:24]([c:22]1[H:35])/[C:18](=[N:6]/[S:26](=[O:2])(=[O:3])[C:17]3=[C:14]([C:13](=[C:12]([S:8]3)[H:28])[H:29])[H:30])/[C:16](=[C:15]([C:9]2=[O:1])[S:7][C:11]4=[N:5][N:4]=[C:10]([N:25]4[H:36])[H:27])[H:31])[H:34])[H:32]
104146729	30	18	50	NC(=S)N1N=C(c2cccs2)CC1c1ccc[nH]1	[H:22][C:9]1=[C:12]([N:15]([C:13](=[C:10]1[H:23])[C:18]2([C:17]([C:5](=[N:2][N:16]2[C:4](=[S:1])[N:14]([H:25])[H:26])[C:11]3=[C:8]([C:7](=[C:6]([S:3]3)[H:19])[H:20])[H:21])([H:28])[H:29])[H:30])[H:27])[H:24]
104137320	43	24	50	OC(CO/N=C(\Cl)c1nc2ccccc2o1)CN1CCCC(F)C1	[H:26][c:10]1[c:11]([c:13]([c:15]2[c:14]([c:12]1[H:28])[N:3]=[C:8]([O:5]2)/[C:9](=[N:4]/[O:6][C:17]([H:30])([H:31])[C:24]([H:43])([C:20]([H:36])([H:37])[N:16]3[C:18]([C:21]([C:22]([C:23]([C:19]3([H:34])[H:35])([H:42])[F:1])([H:40])[H:41])([H:38])[H:39])([H:32])[H:33])[O:7][H:25])/[Cl:2])[H:29])[H:27]
104036839	50	26	50	N=C(CC1CCCCC1)P(=O)(O)CC(Cc1ccc(F)c(Cl)c1)C(=O)O	[H:31][c:11]1[c:10]([c:13]([c:14]([c:12]([c:15]1[C:17]([H:35])([H:36])[C:23]([H:47])([C:8](=[O:1])[O:6][H:28])[C:25]([H:49])([H:50])[P:26](=[O:2])([C:9](=[N:5][H:27])[C:16]([H:33])([H:34])[C:24]2([C:21]([C:19]([C:18]([C:20]([C:22]2([H:45])[H:46])([H:41])[H:42])([H:37])[H:38])([H:39])[H:40])([H:43])[H:44])[H:48])[O:7][H:29])[H:32])[Cl:4])[F:3])[H:30]
406793805	40	23	50	C=C[C@H]1CO[C@@H]2C[C@H]1C(=O)c1c3[nH]c4ccccc4c3cc[n+]12	[H:27][c:6]1[c:7]([c:9]([c:13]2[c:11]([c:8]1[H:29])-[c:12]3[c:10]([c:15]([n+:18]4[c:16]([c:14]3[N:17]2[H:33])[C:3](=[O:1])[C@:23]5([C@@:22]([C:19]([O:2][C@@:21]4([C:20]5([H:36])[H:37])[H:38])([H:34])[H:35])([H:39])[C:5](=[C:4]([H:24])[H:25])[H:26])[H:40])[H:32])[H:31])[H:30])[H:28]
384226120	35	23	50	NC1=NC(=O)C2SC(=O)N(C3OC(CO)SC3CC(=O)O)C2=N1	[H:28][C:18]12[C:15](=[N:5][C:14](=[N:4][C:12]1=[O:2])[N:16]([H:26])[H:27])[N:17]([C:11](=[O:1])[S:9]2)[C:22]3([C:23]([S:10][C:20]([O:8]3)([H:31])[C:19]([H:29])([H:30])[O:7][H:25])([H:35])[C:21]([H:32])([H:33])[C:13](=[O:3])[O:6][H:24])[H:34]
336292253	32	23	50	Oc1nnc(-c2ccc3[nH]cc(-c4ccc(F)cc4F)c3c2)s1	[H:28][c:13]1[c:16]([c:22]2[c:21]([c:15]([c:19]1[C:8]3=[N:4][N:3]=[C:7]([S:6]3)[O:5][H:24])[H:30])[C:9](=[C:10]([N:23]2[H:32])[H:25])[c:20]4[c:14]([c:11]([c:17]([c:12]([c:18]4[F:2])[H:27])[F:1])[H:26])[H:29])[H:31]
249818969	13	5	50	[CH2-][S+](C)(C)=O	[H:6][C-:2]([H:7])[S+:5](=[O:1])([C:3]([H:8])([H:9])[H:10])[C:4]([H:11])([H:12])[H:13]
223369026	8	6	50	N#CN=C(S)S	[H:7][S:4][C:6](=[N:3][C:2]#[N:1])[S:5][H:8]
135286533	20	18	50	FC(F)OC(F)(F)OC(F)(F)C(F)(F)OC(F)F	[H:20][C:15]([O:12][C:17]([C:18]([O:13][C:16]([O:11][C:14]([H:19])([F:1])[F:2])([F:5])[F:6])([F:9])[F:10])([F:7])[F:8])([F:3])[F:4]
135235102	13	8	50	C=Cn1cn[nH]c1=O	[H:9][C:4]1=[N:2][N:7]([C:3](=[O:1])[N:8]1[C:6](=[C:5]([H:10])[H:11])[H:12])[H:13]
135214905	24	19	50	N#CC(C#N)=C(N)/C(C#N)=C/c1ccc([N+](=O)[O-])s1	[H:20][C:11]1=[C:13]([S:9][C:15](=[C:12]1[H:21])[N+:19](=[O:4])[O-:5])/[C:16](=[C:17](\[C:8]#[N:3])/[C:14](=[C:10]([C:6]#[N:1])[C:7]#[N:2])[N:18]([H:23])[H:24])/[H:22]
135143390	27	13	50	CCSCCCSc1nnnn1C	[H:17][C:9]([H:18])([H:19])[C:10]([H:20])([H:21])[S:5][C:12]([H:24])([H:25])[C:13]([H:26])([H:27])[C:11]([H:22])([H:23])[S:4][C:6]1=[N:3][N:1]=[N:2][N:7]1[C:8]([H:14])([H:15])[H:16]
135133816	21	13	50	C1=CC(=N/N=c2\[nH]ncs2)C=CC1	[H:15][C:7]1=[C:9]([C:13]([C:10](=[C:8]([C:6]1=[N:2]/[N:3]=[C:11]/2\[N:12]([N:1]=[C:5]([S:4]2)[H:14])[H:19])[H:16])[H:18])([H:20])[H:21])[H:17]
135100601	17	9	50	COn1ccccc1=N	[H:12][C:5]1=[C:4]([C:3](=[N:1][H:10])[N:8]([C:7](=[C:6]1[H:13])[H:14])[O:2][C:9]([H:15])([H:16])[H:17])[H:11]
135099123	13	13	50	Fc1c(F)c(F)c2c(c1F)N=S=N2	[c:12]12[c:13]([c:11]([c:9]([c:8]([c:10]1[F:3])[F:1])[F:2])[F:4])[N:6]=[S:7]=[N:5]2
135096563	15	5	50	CP(C)(C)=N	[H:7][C:2]([H:8])([H:9])[P:5](=[N:1][H:6])([C:3]([H:10])([H:11])[H:12])[C:4]([H:13])([H:14])[H:15]
135095150	21	8	50	CC(C)N1OC1(C)C	[H:15][C:5]([H:16])([H:17])[C:8]1([N:2]([O:1]1)[C:7]([H:21])([C:3]([H:9])([H:10])[H:11])[C:4]([H:12])([H:13])[H:14])[C:6]([H:18])([H:19])[H:20]
135092848	11	11	50	FC(F)(F)C(=C=S)C(F)(F)F	[C:8](=[C:9]([C:10]([F:1])([F:2])[F:3])[C:11]([F:4])([F:5])[F:6])=[S:7]
135055522	21	13	50	NC(=O)C12OC1(Cl)CCCC2(Cl)Cl	[H:16][C:8]1([C:10]([C:12]2([C:13]([O:5]2)([C:11]([C:9]1([H:18])[H:19])([Cl:2])[Cl:3])[C:6](=[O:1])[N:7]([H:14])[H:15])[Cl:4])([H:20])[H:21])[H:17]
135035514	48	28	50	C(#CP(c1ccccc1)c1ccccc1)P(c1ccccc1)c1ccccc1	[H:29][c:3]1[c:7]([c:15]([c:23]([c:16]([c:8]1[H:34])[H:42])[P:27]([C:1]#[C:2][P:28]([c:25]2[c:19]([c:11]([c:5]([c:12]([c:20]2[H:46])[H:38])[H:31])[H:37])[H:45])[c:26]3[c:21]([c:13]([c:6]([c:14]([c:22]3[H:48])[H:40])[H:32])[H:39])[H:47])[c:24]4[c:17]([c:9]([c:4]([c:10]([c:18]4[H:44])[H:36])[H:30])[H:35])[H:43])[H:41])[H:33]
135030147	24	16	50	CC#CC1=CC=C(C#CC#CC2CO2)SS1	[H:17][C:12]1=[C:10]([S:8][S:9][C:11](=[C:13]1[H:18])[C:4]#[C:5][C:14]([H:19])([H:20])[H:21])[C:3]#[C:1][C:2]#[C:6][C:16]2([C:15]([O:7]2)([H:22])[H:23])[H:24]
135022368	48	22	50	CC12CC3CC(C)(C1)CC(CNC(=N)CSS(=O)(=O)O)(C3)C2	[H:36][C:12]1([C:18]2([C:13]([C:20]3([C:14]([C:19]1([C:16]([C:21]([C:15]2([H:42])[H:43])([C:17]3([H:46])[H:47])[C:11]([H:34])([H:35])[N:7]([H:25])[C:6](=[N:3][H:23])[C:8]([H:26])([H:27])[S:5][S:22](=[O:1])(=[O:2])[O:4][H:24])([H:44])[H:45])[C:9]([H:28])([H:29])[H:30])([H:40])[H:41])[C:10]([H:31])([H:32])[H:33])([H:38])[H:39])[H:48])[H:37]
135021635	35	19	50	FC(F)(F)C(F)(F)/C=N/C12CC3CC(CC(C3)C1)C2	[H:20]/[C:7](=[N:6]\[C:19]12[C:13]([C:16]3([C:10]([C:17]([C:14]1([H:29])[H:30])([C:12]([C:18]([C:11]3([H:23])[H:24])([C:15]2([H:31])[H:32])[H:35])([H:25])[H:26])[H:34])([H:21])[H:22])[H:33])([H:27])[H:28])/[C:9]([C:8]([F:1])([F:2])[F:3])([F:4])[F:5]
134999555	14	11	50	ClC(Cl)C(Cl)C(Cl)(Cl)C(Cl)Cl	[H:14][C:10]([C:8]([H:12])([Cl:1])[Cl:2])([C:11]([C:9]([H:13])([Cl:3])[Cl:4])([Cl:6])[Cl:7])[Cl:5]
134982070	9	4	50	CC#CN	[H:7][C:4]([H:8])([H:9])[C:2]#[C:1][N:3]([H:5])[H:6]
136356619	28	19	50	C=CCC1=COC2=C(Cl)C(=O)C(=O)c3cccc1c32	[H:24][c:13]1[c:15]([c:17]2[c:18]3[c:16]([c:14]1[H:25])[C:6](=[O:2])[C:5](=[O:1])[C:9](=[C:10]3[O:4][C:8](=[C:12]2[C:19]([H:27])([H:28])[C:11](=[C:7]([H:20])[H:21])[H:23])[H:22])[Cl:3])[H:26]
440737269	44	28	50	O=S1(=O)CC(c2cccc(F)c2)c2c(C3CC3)nn(-c3ccccc3F)c2O1	[H:30][c:11]1[c:10]([c:14]([c:19]([c:20]([c:15]1[H:34])[N:22]2[C:8]3=[C:9]([C:7](=[N:5]2)[C:26]4([C:24]([C:25]4([H:40])[H:41])([H:38])[H:39])[H:42])[C:23]([C:27]([S:28](=[O:1])(=[O:2])[O:6]3)([H:43])[H:44])([H:37])[c:21]5[c:16]([c:12]([c:13]([c:18]([c:17]5[H:36])[F:3])[H:32])[H:31])[H:35])[F:4])[H:33])[H:29]
104141138	47	29	50	C[C@H]1CN(c2nc(Cl)nc3[nH]ccc23)CCN1/C(=N/c1cccc(Br)c1)NC#N	[H:32][c:14]1[c:16]([c:19]([c:17]([c:18]([c:15]1[H:33])[Br:3])[H:35])/[N:5]=[C:10](/[N:24]2[C@@:29]([C:28]([N:23]([C:25]([C:26]2([H:40])[H:41])([H:38])[H:39])[c:13]3[c:20]4[c:12]([n:6][c:11]([n:7]3)[Cl:2])[N:22]([C:9](=[C:8]4[H:30])[H:31])[H:37])([H:45])[H:46])([H:47])[C:27]([H:42])([H:43])[H:44])\[N:21]([H:36])[C:4]#[N:1])[H:34]
252660358	28	20	50	S=c1[nH]nc(-c2cccnc2)n1/N=C/c1ccc(Br)s1	[H:26][c:16]1[c:17]([c:18]([c:15]([n:5][c:14]1[H:24])[H:25])[C:8]2=[N:3][N:19]([C:7](=[S:1])[N:20]2/[N:4]=[C:13](\[H:23])/[C:12]3=[C:11]([C:10](=[C:9]([S:6]3)[Br:2])[H:21])[H:22])[H:28])[H:27]
252617069	23	16	50	Cc1cc(-c2nsc(=O)o2)c(S(C)(=O)=O)s1	[H:17][C:10]1=[C:12]([S:7][C:13](=[C:11]1[C:9]2=[N:4][S:6][C:8](=[O:1])[O:5]2)[S:16](=[O:2])(=[O:3])[C:15]([H:21])([H:22])[H:23])[C:14]([H:18])([H:19])[H:20]
135168406	31	18	50	COc1nsc2ccc(NC(=O)N(C)OC)cc12	[H:20][c:9]1[c:8]([c:11]2[c:12]([c:10]([c:13]1[N:14]([H:22])[C:6](=[O:1])[N:15]([C:18]([H:29])([H:30])[H:31])[O:4][C:17]([H:26])([H:27])[H:28])[H:21])[C:7](=[N:2][S:5]2)[O:3][C:16]([H:23])([H:24])[H:25])[H:19]
136353472	40	24	50	CC(C)(O)C1Cc2cc3cc(-c4cc(F)cc(F)c4)oc3cc2O1	[H:31][c:12]1[c:18]2[c:15]([c:9]([c:16]3[c:19]1[C:22]([C:23]([O:4]3)([H:40])[C:24]([C:20]([H:32])([H:33])[H:34])([C:21]([H:35])([H:36])[H:37])[O:5][H:25])([H:38])[H:39])[H:28])[O:3][C:6](=[C:7]2[H:26])[c:17]4[c:10]([c:13]([c:8]([c:14]([c:11]4[H:30])[F:2])[H:27])[F:1])[H:29]
